Date,VCB.VN_Open,VCB.VN_High,VCB.VN_Low,VCB.VN_Close,VCB.VN_Adj Close,VCB.VN_Volume,LPB.VN_Open,LPB.VN_High,LPB.VN_Low,LPB.VN_Close,LPB.VN_Adj Close,LPB.VN_Volume,HPG.VN_Open,HPG.VN_High,HPG.VN_Low,HPG.VN_Close,HPG.VN_Adj Close,HPG.VN_Volume,VIX.VN_Open,VIX.VN_High,VIX.VN_Low,VIX.VN_Close,VIX.VN_Adj Close,VIX.VN_Volume,YEG.VN_Open,YEG.VN_High,YEG.VN_Low,YEG.VN_Close,YEG.VN_Adj Close,YEG.VN_Volume,HAH.VN_Open,HAH.VN_High,HAH.VN_Low,HAH.VN_Close,HAH.VN_Adj Close,HAH.VN_Volume,HHS.VN_Open,HHS.VN_High,HHS.VN_Low,HHS.VN_Close,HHS.VN_Adj Close,HHS.VN_Volume
2023-05-19,53523.03515625,53749.5859375,52446.91015625,53353.1171875,53353.1171875,1076835,10216.4150390625,10216.4150390625,9964.6025390625,10072.5224609375,10072.5224609375,8726751,20000.0,20090.908203125,19681.818359375,19818.181640625,19818.181640625,14260872.0,6956.52197265625,7108.69580078125,6884.05810546875,7101.44921875,7101.44921875,32206024.0,6562.13720703125,6620.208984375,6445.9931640625,6591.1728515625,6591.1728515625,86271.0,23014.4921875,23014.4921875,22492.75390625,22579.7109375,22579.7109375,1979782.0,4201.607421875,4201.607421875,3983.228515625,4035.639404296875,4035.639404296875,6383977.0
2023-05-22,52673.4609375,53183.203125,52220.35546875,52730.09765625,52730.09765625,1174649,10108.4951171875,10288.3623046875,10072.5224609375,10216.4150390625,10216.4150390625,12852034,19818.181640625,20090.908203125,19772.7265625,19909.091796875,19909.091796875,16409139.0,7173.9130859375,7318.8408203125,7043.47802734375,7144.927734375,7144.927734375,21842776.0,6591.1728515625,6649.2451171875,6445.9931640625,6504.06494140625,6504.06494140625,171165.0,22550.724609375,22898.55078125,22492.75390625,22695.65234375,22695.65234375,1662727.0,4140.46142578125,4157.931640625,4044.37451171875,4122.99072265625,4122.99072265625,2516270.0
2023-05-23,52673.4609375,53013.2890625,52163.71875,52560.18359375,52560.18359375,1004269,10252.388671875,10288.3623046875,10108.4951171875,10108.4951171875,10108.4951171875,8191215,19954.544921875,20045.455078125,19636.36328125,19727.2734375,19727.2734375,15282409.0,7210.14501953125,7282.60888671875,7007.24658203125,7065.21728515625,7065.21728515625,29921435.0,6736.35302734375,6765.38916015625,6504.06494140625,6504.06494140625,6504.06494140625,147746.0,23014.4921875,23014.4921875,22492.75390625,22492.75390625,22492.75390625,1550430.0,4114.255859375,4184.13720703125,4061.844970703125,4088.05029296875,4088.05029296875,1881364.0
2023-05-24,52560.18359375,52560.18359375,52050.44140625,52446.91015625,52446.91015625,680106,10180.4423828125,10180.4423828125,10000.5751953125,10000.5751953125,10000.5751953125,7700990,19909.091796875,19909.091796875,19363.63671875,19363.63671875,19363.63671875,22352109.0,7123.1884765625,7202.8984375,7036.23193359375,7094.203125,7094.203125,33028367.0,6562.13720703125,6707.31689453125,6504.06494140625,6533.10107421875,6533.10107421875,124155.0,22782.609375,22840.580078125,22492.75390625,22666.666015625,22666.666015625,996187.0,4096.78564453125,4219.07763671875,4096.78564453125,4149.1962890625,4149.1962890625,2878943.0
2023-05-25,52446.91015625,53239.84375,51767.25,52786.73828125,52786.73828125,1106320,10000.5751953125,10108.4951171875,9964.6025390625,10036.548828125,10036.548828125,6918048,19363.63671875,19500.0,19272.7265625,19272.7265625,19272.7265625,14884649.0,7333.33349609375,7450.0,7266.66650390625,7291.66650390625,7291.66650390625,23267279.0,6620.208984375,6707.31689453125,6504.06494140625,6678.28125,6678.28125,112445.0,22579.7109375,23072.462890625,22579.7109375,22898.55078125,22898.55078125,1777957.0,4149.1962890625,4166.66650390625,4105.5205078125,4114.255859375,4114.255859375,2058579.0
2023-05-26,52786.73828125,52956.65234375,52107.078125,52107.078125,52107.078125,1812735,10072.5224609375,10216.4150390625,9964.6025390625,10180.4423828125,10180.4423828125,14844901,19363.63671875,19454.544921875,18954.544921875,19181.818359375,19181.818359375,17697019.0,7316.66650390625,7750.0,7266.66650390625,7566.66650390625,7566.66650390625,22788599.0,6794.42529296875,6939.60498046875,6707.31689453125,6910.5693359375,6910.5693359375,180636.0,23014.4921875,23014.4921875,22724.63671875,22724.63671875,22724.63671875,1567852.0,4166.66650390625,4271.48828125,4122.99072265625,4236.5478515625,4236.5478515625,3220665.0
2023-05-29,52107.078125,53806.22265625,52107.078125,52730.09765625,52730.09765625,1113206,10216.4150390625,10360.30859375,10180.4423828125,10360.30859375,10360.30859375,12137754,19363.63671875,19500.0,19272.7265625,19500.0,19500.0,12200979.0,7683.33349609375,7916.66650390625,7625.0,7916.66650390625,7916.66650390625,18670919.0,7084.78515625,7200.92919921875,6968.64111328125,7084.78515625,7084.78515625,215765.0,22753.623046875,23188.40625,22753.623046875,23130.435546875,23130.435546875,1490055.0,4271.48828125,4437.45654296875,4271.48828125,4411.2509765625,4411.2509765625,3818022.0
2023-05-30,52730.09765625,53692.94921875,52333.6328125,53523.03515625,53523.03515625,2308514,10432.2548828125,10432.2548828125,10288.3623046875,10432.2548828125,10432.2548828125,12576135,19545.455078125,19636.36328125,19318.181640625,19409.091796875,19409.091796875,14803689.0,7941.66650390625,8033.33349609375,7791.66650390625,7875.0,7875.0,24806639.0,7055.7490234375,7084.78515625,6852.4970703125,6968.64111328125,6968.64111328125,203195.0,23362.318359375,23797.1015625,23217.390625,23391.3046875,23391.3046875,2413102.0,4454.9267578125,4454.9267578125,4280.2236328125,4306.42919921875,4306.42919921875,3845383.0
2023-05-31,53183.203125,53296.48046875,52730.09765625,53239.84375,53239.84375,741726,10468.228515625,10540.1748046875,10360.30859375,10432.2548828125,10432.2548828125,12177506,19454.544921875,19500.0,19227.2734375,19272.7265625,19272.7265625,14922269.0,7875.0,7916.66650390625,7791.66650390625,7808.33349609375,7808.33349609375,18802559.0,7200.92919921875,7200.92919921875,6968.64111328125,7055.7490234375,7055.7490234375,215249.0,23594.203125,23913.04296875,23536.232421875,23623.1875,23623.1875,2833485.0,4341.36962890625,4437.45654296875,4323.8994140625,4367.5751953125,4367.5751953125,3884077.0
2023-06-01,53579.671875,53579.671875,52786.73828125,53183.203125,53183.203125,1255867,10468.228515625,10576.1484375,10396.2822265625,10576.1484375,10576.1484375,9153040,19227.2734375,19454.544921875,19136.36328125,19454.544921875,19454.544921875,11919819.0,7833.33349609375,8166.66650390625,7808.33349609375,8133.33349609375,8133.33349609375,21918359.0,7084.78515625,7404.18115234375,7084.78515625,7142.85693359375,7142.85693359375,156701.0,23855.072265625,23884.05859375,23101.44921875,23304.34765625,23304.34765625,3936967.0,4393.78076171875,4568.4833984375,4393.78076171875,4472.39697265625,4472.39697265625,4048699.0
2023-06-02,53183.203125,53806.22265625,52843.375,53749.5859375,53749.5859375,2573883,10648.0947265625,10899.908203125,10648.0947265625,10791.98828125,10791.98828125,18500530,19545.455078125,19818.181640625,19500.0,19636.36328125,19636.36328125,20918149.0,8216.6669921875,8416.6669921875,8216.6669921875,8308.3330078125,8308.3330078125,28314839.0,7404.18115234375,7404.18115234375,6794.42529296875,7026.712890625,7026.712890625,330967.0,23449.275390625,23681.16015625,23101.44921875,23217.390625,23217.390625,4068067.0,4542.2783203125,4559.74853515625,4385.04541015625,4385.04541015625,4385.04541015625,4385843.0
2023-06-05,53919.5,55901.8359375,53919.5,55505.3671875,55505.3671875,2406153,10935.880859375,11007.828125,10827.9609375,11007.828125,11007.828125,22855010,19818.181640625,20045.455078125,19636.36328125,19681.818359375,19681.818359375,22103729.0,8416.6669921875,8541.6669921875,8241.6669921875,8308.3330078125,8308.3330078125,27742919.0,7142.85693359375,7491.2890625,6997.67724609375,7462.25341796875,7462.25341796875,635417.0,23536.232421875,24840.580078125,23304.34765625,24840.580078125,24840.580078125,10324470.0,4454.9267578125,4472.39697265625,4376.31005859375,4385.04541015625,4385.04541015625,2045528.0
2023-06-06,55505.3671875,56071.75,54655.796875,56071.75,56071.75,1376280,11007.828125,11079.7744140625,10863.9345703125,11043.80078125,11043.80078125,15759746,19727.2734375,19863.63671875,19590.908203125,19772.7265625,19772.7265625,12979889.0,8308.3330078125,8708.3330078125,8266.6669921875,8708.3330078125,8708.3330078125,24881639.0,7549.361328125,7549.361328125,7404.18115234375,7491.2890625,7491.2890625,139997.0,24985.5078125,25391.3046875,24695.65234375,24782.609375,24782.609375,4926772.0,4376.31005859375,4489.8671875,4376.31005859375,4454.9267578125,4454.9267578125,2943280.0
2023-06-07,56071.75,56071.75,54938.98828125,54938.98828125,54938.98828125,1402940,11079.7744140625,11079.7744140625,10791.98828125,10791.98828125,10791.98828125,11342025,20000.0,20727.2734375,20000.0,20545.455078125,20545.455078125,61066059.0,8750.0,9000.0,8541.6669921875,9000.0,9000.0,19166879.0,7578.39697265625,8013.9375,7433.21728515625,8013.9375,8013.9375,374361.0,24985.5078125,26086.95703125,24608.6953125,25797.1015625,25797.1015625,7448722.0,4498.6025390625,4620.89453125,4463.66162109375,4559.74853515625,4559.74853515625,3643898.0
2023-06-08,54938.98828125,57600.98046875,54938.98828125,56638.12890625,56638.12890625,2400149,10791.98828125,10863.9345703125,10504.2021484375,10540.1748046875,10540.1748046875,12472586,20636.36328125,21045.455078125,20636.36328125,20727.2734375,20727.2734375,47007289.0,8958.3330078125,9416.6669921875,8916.6669921875,8916.6669921875,8916.6669921875,45373583.0,8420.44140625,8478.513671875,7897.79345703125,7897.79345703125,7897.79345703125,429293.0,25942.029296875,26028.986328125,24840.580078125,24840.580078125,24840.580078125,5201392.0,4568.4833984375,4786.8623046875,4568.4833984375,4647.10009765625,4647.10009765625,4972324.0
2023-06-09,56638.12890625,57770.89453125,56071.75,56921.3203125,56921.3203125,1891128,10540.1748046875,10899.908203125,10468.228515625,10899.908203125,10899.908203125,10930191,20727.2734375,20818.181640625,20454.544921875,20818.181640625,20818.181640625,26680829.0,9000.0,9333.3330078125,8916.6669921875,9333.3330078125,9333.3330078125,26989199.0,8072.00927734375,8130.08154296875,7752.61328125,8013.9375,8013.9375,268458.0,25014.4921875,25797.1015625,24811.59375,25797.1015625,25797.1015625,4614202.0,4673.30517578125,4673.30517578125,4498.6025390625,4620.89453125,4620.89453125,2747748.0
2023-06-12,56581.4921875,57487.703125,55562.0078125,57204.51171875,57204.51171875,803522,10935.880859375,10935.880859375,10720.041015625,10935.880859375,10935.880859375,11188717,21000.0,21045.455078125,20454.544921875,20863.63671875,20863.63671875,24441119.0,9416.6669921875,9458.3330078125,9041.6669921875,9166.6669921875,9166.6669921875,24622823.0,8042.97314453125,8362.369140625,8042.97314453125,8362.369140625,8362.369140625,225753.0,26086.95703125,26898.55078125,25623.1875,26115.94140625,26115.94140625,4156387.0,4699.5107421875,4716.98095703125,4629.62939453125,4716.98095703125,4716.98095703125,3068636.0
2023-06-13,56638.12890625,58337.2734375,56468.21484375,58054.08203125,58054.08203125,1648887,10935.880859375,10971.8544921875,10756.0146484375,10756.0146484375,10756.0146484375,5224987,20909.091796875,21318.181640625,20818.181640625,21272.7265625,21272.7265625,40864339.0,9250.0,9375.0,9083.3330078125,9083.3330078125,9083.3330078125,19386839.0,8478.513671875,8478.513671875,8246.2255859375,8333.3330078125,8333.3330078125,136553.0,26376.8125,26434.783203125,25275.36328125,25565.216796875,25565.216796875,4145520.0,4760.65673828125,4760.65673828125,4673.30517578125,4699.5107421875,4699.5107421875,2543631.0
2023-06-14,57997.4453125,58903.65625,57487.703125,58110.72265625,58110.72265625,1519293,10756.0146484375,10863.9345703125,10684.068359375,10684.068359375,10684.068359375,5546753,21318.181640625,21318.181640625,21000.0,21000.0,21000.0,28243379.0,9125.0,9208.3330078125,8833.3330078125,8833.3330078125,8833.3330078125,20433719.0,8420.44140625,8478.513671875,8217.189453125,8420.44140625,8420.44140625,200784.0,25681.16015625,25739.130859375,25014.4921875,25043.478515625,25043.478515625,3021682.0,4743.1865234375,4751.921875,4585.9541015625,4603.42431640625,4603.42431640625,2278609.0
2023-06-15,58054.08203125,58733.7421875,57544.33984375,58620.46484375,58620.46484375,1866410,10684.068359375,10684.068359375,10504.2021484375,10540.1748046875,10540.1748046875,7084005,20909.091796875,21136.36328125,20909.091796875,21045.455078125,21045.455078125,19453939.0,8833.3330078125,8916.6669921875,8666.6669921875,8875.0,8875.0,18127199.0,8246.2255859375,8362.369140625,8130.08154296875,8188.1533203125,8188.1533203125,217315.0,25043.478515625,25536.232421875,24956.521484375,25246.376953125,25246.376953125,2333580.0,4620.89453125,4620.89453125,4507.33740234375,4524.8076171875,4524.8076171875,1816797.0
2023-06-16,59016.93359375,60262.97265625,58450.55078125,59470.03515625,59470.03515625,2386730,10684.068359375,10791.98828125,10540.1748046875,10612.12109375,10612.12109375,6698997,21136.36328125,21636.36328125,21045.455078125,21318.181640625,21318.181640625,36380849.0,9125.0,9458.3330078125,9041.6669921875,9083.3330078125,9083.3330078125,36461039.0,8246.2255859375,8362.369140625,8188.1533203125,8275.26171875,8275.26171875,169960.0,25449.275390625,25710.14453125,24637.681640625,24637.681640625,24637.681640625,3348225.0,4559.74853515625,4603.42431640625,4472.39697265625,4507.33740234375,4507.33740234375,2719586.0
2023-06-19,58677.1015625,58960.29296875,57600.98046875,57600.98046875,57600.98046875,2145023,10648.0947265625,10756.0146484375,10576.1484375,10576.1484375,10576.1484375,7352259,21318.181640625,21363.63671875,21181.818359375,21227.2734375,21227.2734375,14696989.0,9125.0,9250.0,9000.0,9083.3330078125,9083.3330078125,15698999.0,8507.5498046875,8507.5498046875,8013.9375,8275.26171875,8275.26171875,269664.0,24666.666015625,24985.5078125,24463.767578125,24811.59375,24811.59375,2303392.0,4472.39697265625,4507.33740234375,4411.2509765625,4454.9267578125,4454.9267578125,2393547.0
2023-06-20,57261.1484375,57261.1484375,56524.85546875,56581.4921875,56581.4921875,3442043,10612.12109375,10791.98828125,10612.12109375,10684.068359375,10684.068359375,5324505,21227.2734375,21500.0,21181.818359375,21500.0,21500.0,16069129.0,9083.3330078125,9208.3330078125,8916.6669921875,9208.3330078125,9208.3330078125,17594039.0,8275.26171875,8507.5498046875,8130.08154296875,8275.26171875,8275.26171875,68190.0,24927.537109375,25217.390625,24811.59375,25217.390625,25217.390625,2099325.0,4454.9267578125,4542.2783203125,4454.9267578125,4542.2783203125,4542.2783203125,870620.0
2023-06-21,56468.21484375,56921.3203125,56468.21484375,56638.12890625,56638.12890625,2194456,10791.98828125,11007.828125,10684.068359375,10827.9609375,10827.9609375,15088415,21545.455078125,22409.091796875,21363.63671875,22363.63671875,22363.63671875,41790759.0,9291.6669921875,9708.3330078125,9208.3330078125,9666.6669921875,9666.6669921875,28117799.0,8275.26171875,8275.26171875,8013.9375,8072.00927734375,8072.00927734375,348359.0,25333.333984375,25913.04296875,25188.40625,25623.1875,25623.1875,3019440.0,4542.2783203125,4603.42431640625,4524.8076171875,4603.42431640625,4603.42431640625,1354527.0
2023-06-22,57770.89453125,57770.89453125,56581.4921875,56864.68359375,56864.68359375,1582855,10899.908203125,11043.80078125,10899.908203125,10935.880859375,10935.880859375,15576972,22454.544921875,22681.818359375,22136.36328125,22590.908203125,22590.908203125,25339929.0,9791.6669921875,9833.3330078125,9583.3330078125,9833.3330078125,9833.3330078125,24045599.0,8072.00927734375,8188.1533203125,8013.9375,8130.08154296875,8130.08154296875,85238.0,25768.115234375,26492.75390625,25449.275390625,25884.05859375,25884.05859375,4443427.0,4612.1591796875,4708.24609375,4594.68896484375,4690.77587890625,4690.77587890625,2675855.0
2023-06-23,56864.68359375,56864.68359375,56354.94140625,56581.4921875,56581.4921875,1400469,11007.828125,11331.587890625,10971.8544921875,11043.80078125,11043.80078125,23637535,22590.908203125,23227.2734375,22500.0,23090.908203125,23090.908203125,32603163.0,9875.0,10333.3330078125,9750.0,10166.6669921875,10166.6669921875,23843399.0,8130.08154296875,8217.189453125,8042.97314453125,8072.00927734375,8072.00927734375,227303.0,26000.0,26000.0,25275.36328125,25594.203125,25594.203125,2749650.0,4673.30517578125,4699.5107421875,4603.42431640625,4629.62939453125,4629.62939453125,2047703.0
2023-06-26,56128.38671875,57147.875,56128.38671875,56638.12890625,56638.12890625,1425187,11043.80078125,11187.6943359375,10791.98828125,11007.828125,11007.828125,7832616,23090.908203125,23181.818359375,22454.544921875,22909.091796875,22909.091796875,22439119.0,10000.0,10083.3330078125,9458.3330078125,9583.3330078125,9583.3330078125,82261559.0,7897.79345703125,8130.08154296875,7897.79345703125,8101.04541015625,8101.04541015625,240734.0,25449.275390625,25913.04296875,24927.537109375,25913.04296875,25913.04296875,3329767.0,4629.62939453125,4655.8349609375,4524.8076171875,4533.54296875,4533.54296875,3111795.0
2023-06-27,56638.12890625,57204.51171875,56468.21484375,56638.12890625,56638.12890625,1263988,11043.80078125,11151.720703125,10971.8544921875,10971.8544921875,10971.8544921875,6510802,23045.455078125,23454.544921875,22818.181640625,23454.544921875,23454.544921875,22052909.0,9708.3330078125,9708.3330078125,9083.3330078125,9250.0,9250.0,28510559.0,8013.9375,8188.1533203125,7955.865234375,8188.1533203125,8188.1533203125,56480.0,26260.869140625,27420.2890625,26144.927734375,27072.462890625,27072.462890625,6802192.0,4594.68896484375,4603.42431640625,4507.33740234375,4533.54296875,4533.54296875,2101165.0
2023-06-28,56638.12890625,57884.16796875,56524.85546875,57261.1484375,57261.1484375,1578796,11007.828125,11151.720703125,10971.8544921875,11007.828125,11007.828125,8519375,23636.36328125,24272.7265625,23545.455078125,24181.818359375,24181.818359375,35715789.0,9250.0,9541.6669921875,9041.6669921875,9333.3330078125,9333.3330078125,21511439.0,8188.1533203125,8217.189453125,8072.00927734375,8130.08154296875,8130.08154296875,158491.0,27188.40625,27188.40625,26492.75390625,26550.724609375,26550.724609375,2668747.0,4542.2783203125,4585.9541015625,4533.54296875,4551.01318359375,4551.01318359375,3426042.0
2023-06-29,57657.6171875,58337.2734375,57261.1484375,57714.25390625,57714.25390625,1761356,11115.748046875,11115.748046875,10899.908203125,10899.908203125,10899.908203125,29028896,24227.2734375,24272.7265625,23454.544921875,23454.544921875,23454.544921875,43419969.0,9333.3330078125,9333.3330078125,8875.0,8916.6669921875,8916.6669921875,19468679.0,8042.97314453125,8101.04541015625,8042.97314453125,8072.00927734375,8072.00927734375,52175.0,26608.6953125,26840.580078125,25913.04296875,25913.04296875,25913.04296875,3719100.0,4551.01318359375,4568.4833984375,4498.6025390625,4533.54296875,4533.54296875,2573395.0
2023-06-30,57261.1484375,57657.6171875,56638.12890625,56638.12890625,56638.12890625,1111617,10899.908203125,10971.8544921875,10863.9345703125,10899.908203125,10899.908203125,25079160,23363.63671875,23818.181640625,23318.181640625,23772.7265625,23772.7265625,36265459.0,8833.3330078125,9041.6669921875,8833.3330078125,9000.0,9000.0,14652599.0,8072.00927734375,8130.08154296875,8042.97314453125,8130.08154296875,8130.08154296875,72323.0,25942.029296875,26434.783203125,25768.115234375,26086.95703125,26086.95703125,2257680.0,4613.20751953125,4613.20751953125,4481.1318359375,4509.43408203125,4509.43408203125,1922098.0
2023-07-03,56638.12890625,57091.234375,56524.85546875,56638.12890625,56638.12890625,865317,10935.880859375,11151.720703125,10935.880859375,11007.828125,11007.828125,9498991,23818.181640625,24045.455078125,23545.455078125,23818.181640625,23818.181640625,19059809.0,9083.3330078125,9208.3330078125,8958.3330078125,9125.0,9125.0,9597599.0,8101.04541015625,8130.08154296875,7955.865234375,8130.08154296875,8130.08154296875,110379.0,26521.73828125,26782.609375,26144.927734375,26434.783203125,26434.783203125,1602525.0,4566.03759765625,4566.03759765625,4415.09423828125,4452.830078125,4452.830078125,1776666.0
2023-07-04,57034.59765625,57714.25390625,56581.4921875,56638.12890625,56638.12890625,1387226,11079.7744140625,11151.720703125,10935.880859375,11115.748046875,11115.748046875,8138676,23772.7265625,23863.63671875,23545.455078125,23863.63671875,23863.63671875,23901019.0,9125.0,9625.0,9083.3330078125,9583.3330078125,9583.3330078125,23411639.0,8333.3330078125,8333.3330078125,8101.04541015625,8130.08154296875,8130.08154296875,169271.0,26521.73828125,27101.44921875,26521.73828125,26782.609375,26782.609375,2544892.0,4443.39599609375,4547.169921875,4415.09423828125,4490.56591796875,4490.56591796875,1216456.0
2023-07-05,57204.51171875,58054.08203125,56808.04296875,57770.89453125,57770.89453125,4437645,11187.6943359375,11367.560546875,11115.748046875,11187.6943359375,11187.6943359375,16104169,24000.0,24727.2734375,23863.63671875,24500.0,24500.0,36886519.0,9666.6669921875,9791.6669921875,9541.6669921875,9583.3330078125,9583.3330078125,26193479.0,8130.08154296875,8130.08154296875,8072.00927734375,8072.00927734375,8072.00927734375,158250.0,27014.4921875,28000.0,26782.609375,27130.435546875,27130.435546875,3868140.0,4528.3017578125,4547.169921875,4509.43408203125,4528.3017578125,4528.3017578125,2195366.0
2023-07-06,57827.53125,57884.16796875,56921.3203125,57034.59765625,57034.59765625,3264585,11223.66796875,11367.560546875,11043.80078125,11151.720703125,11151.720703125,8801529,24454.544921875,24681.818359375,24090.908203125,24545.455078125,24545.455078125,30933429.0,9458.3330078125,9625.0,9083.3330078125,9333.3330078125,9333.3330078125,29004107.0,8072.00927734375,8101.04541015625,7955.865234375,7955.865234375,7955.865234375,64746.0,27333.333984375,27652.173828125,26985.5078125,27420.2890625,27420.2890625,4069965.0,4537.73583984375,4650.943359375,4490.56591796875,4566.03759765625,4566.03759765625,2631238.0
2023-07-07,56921.3203125,59470.03515625,56864.68359375,59470.03515625,59470.03515625,3662374,11115.748046875,11583.400390625,11115.748046875,11583.400390625,11583.400390625,18736955,24454.544921875,24954.544921875,24090.908203125,24954.544921875,24954.544921875,27752119.0,9083.3330078125,9500.0,8916.6669921875,9458.3330078125,9458.3330078125,29597039.0,7955.865234375,7955.865234375,7665.50537109375,7897.79345703125,7897.79345703125,115028.0,27420.2890625,27884.05859375,27159.419921875,27826.087890625,27826.087890625,3759292.0,4584.90576171875,4622.6416015625,4518.8681640625,4556.60400390625,4556.60400390625,1482728.0
2023-07-10,59413.3984375,59413.3984375,57940.80859375,58167.359375,58167.359375,3077608,11619.3740234375,12015.080078125,11583.400390625,11727.2939453125,11727.2939453125,27152365,24954.544921875,25409.091796875,24863.63671875,25181.818359375,25181.818359375,26694469.0,9583.3330078125,9666.6669921875,9458.3330078125,9625.0,9625.0,22255919.0,8072.00927734375,8072.00927734375,7810.68505859375,7955.865234375,7955.865234375,89887.0,28057.970703125,28434.783203125,27768.115234375,28405.796875,28405.796875,3456555.0,4547.169921875,4603.7734375,4547.169921875,4594.33984375,4594.33984375,1968420.0
2023-07-11,57657.6171875,59470.03515625,57657.6171875,58337.2734375,58337.2734375,4400921,11763.2666015625,12015.080078125,11655.3466796875,11655.3466796875,11655.3466796875,19513781,25272.7265625,25500.0,24772.7265625,24818.181640625,24818.181640625,26641999.0,9708.3330078125,9875.0,9583.3330078125,9583.3330078125,9583.3330078125,23729279.0,7955.865234375,7955.865234375,7723.5771484375,7839.72119140625,7839.72119140625,90404.0,28405.796875,28579.7109375,27942.029296875,27971.013671875,27971.013671875,3336322.0,4622.6416015625,4811.32080078125,4613.20751953125,4773.5849609375,4773.5849609375,6855974.0
2023-07-12,58167.359375,59186.84765625,58167.359375,58903.65625,58903.65625,1537478,11619.3740234375,12051.0537109375,11295.6142578125,11295.6142578125,11295.6142578125,19573631,24818.181640625,24954.544921875,24227.2734375,24545.455078125,24545.455078125,30534019.0,9583.3330078125,9708.3330078125,9416.6669921875,9458.3330078125,9458.3330078125,14966399.0,7810.68505859375,7839.72119140625,7694.541015625,7839.72119140625,7839.72119140625,91781.0,28115.94140625,28115.94140625,27536.232421875,27739.130859375,27739.130859375,2398440.0,4811.32080078125,4858.49072265625,4726.4150390625,4745.283203125,4745.283203125,1958880.0
2023-07-13,59470.03515625,59470.03515625,58733.7421875,59413.3984375,59413.3984375,2972025,11511.4541015625,11691.3203125,11475.48046875,11511.4541015625,11511.4541015625,11211650,25000.0,25000.0,24454.544921875,24590.908203125,24590.908203125,15633969.0,9583.3330078125,9791.6669921875,9541.6669921875,9750.0,9750.0,17453039.0,7839.72119140625,7868.75732421875,7723.5771484375,7868.75732421875,7868.75732421875,58374.0,27971.013671875,28405.796875,27739.130859375,28405.796875,28405.796875,2223697.0,4801.88671875,4801.88671875,4726.4150390625,4754.716796875,4754.716796875,1802424.0
2023-07-14,59413.3984375,59470.03515625,58903.65625,59470.03515625,59470.03515625,2310633,11655.3466796875,11691.3203125,11223.66796875,11259.640625,11259.640625,18237557,24681.818359375,25000.0,24590.908203125,25000.0,25000.0,18786239.0,9916.6669921875,10416.6669921875,9791.6669921875,10416.6669921875,10416.6669921875,50669639.0,7897.79345703125,7897.79345703125,7810.68505859375,7839.72119140625,7839.72119140625,42704.0,28376.8125,28753.623046875,28144.927734375,28260.869140625,28260.869140625,2877472.0,4773.5849609375,4811.32080078125,4716.98095703125,4754.716796875,4754.716796875,3240526.0
2023-07-17,59470.03515625,59470.03515625,59016.93359375,59356.76171875,59356.76171875,2280443,11259.640625,11727.2939453125,11259.640625,11511.4541015625,11511.4541015625,13809967,25181.818359375,25227.2734375,24727.2734375,24818.181640625,24818.181640625,13853289.0,10791.6669921875,10958.3330078125,10541.6669921875,10666.6669921875,10666.6669921875,32543519.0,7839.72119140625,8304.296875,7810.68505859375,8130.08154296875,8130.08154296875,230747.0,28260.869140625,28608.6953125,27942.029296875,28028.986328125,28028.986328125,2903520.0,4773.5849609375,4877.3583984375,4773.5849609375,4830.1884765625,4830.1884765625,4106546.0
2023-07-18,59413.3984375,59470.03515625,59073.5703125,59073.5703125,59073.5703125,1458381,11547.4267578125,11799.240234375,11511.4541015625,11619.3740234375,11619.3740234375,12847447,24818.181640625,24863.63671875,24590.908203125,24727.2734375,24727.2734375,13741749.0,10750.0,10750.0,10416.6669921875,10750.0,10750.0,16645439.0,8130.08154296875,8333.3330078125,7955.865234375,8072.00927734375,8072.00927734375,99358.0,28086.95703125,28347.826171875,27739.130859375,28028.986328125,28028.986328125,1969605.0,4820.7548828125,4839.62255859375,4764.15087890625,4792.45263671875,4792.45263671875,1760024.0
2023-07-19,59243.484375,60659.4375,59243.484375,60319.609375,60319.609375,4566181,11619.3740234375,12015.080078125,11619.3740234375,11727.2939453125,11727.2939453125,15157633,24636.36328125,25181.818359375,24590.908203125,24909.091796875,24909.091796875,16916129.0,10916.6669921875,11375.0,10750.0,10916.6669921875,10916.6669921875,41398559.0,8072.00927734375,8072.00927734375,7868.75732421875,7897.79345703125,7897.79345703125,60269.0,28260.869140625,28869.564453125,28028.986328125,28028.986328125,28028.986328125,3309412.0,4792.45263671875,4811.32080078125,4698.11328125,4698.11328125,4698.11328125,2956022.0
2023-07-20,59753.2265625,60262.97265625,58677.1015625,59470.03515625,59470.03515625,1553025,11763.2666015625,11835.2138671875,11619.3740234375,11691.3203125,11691.3203125,6400025,24818.181640625,25636.36328125,24818.181640625,25636.36328125,25636.36328125,34204862.0,11041.6669921875,11333.3330078125,10875.0,11291.6669921875,11291.6669921875,25689719.0,7839.72119140625,7955.865234375,7723.5771484375,7897.79345703125,7897.79345703125,74217.0,28057.970703125,28144.927734375,27739.130859375,27739.130859375,27739.130859375,2171947.0,4622.6416015625,4707.54736328125,4622.6416015625,4707.54736328125,4707.54736328125,1415842.0
